name,popularity,duration_ms,artist,artists_list,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name,artist_popularity,artist_followers,artist_genres,music_file
No Me Dejes Solo,72,170240,Daddy Yankee,"Daddy Yankee,Wisin & Yandel",2004-07-13,0.0772,0.787,0.835,0.000112,8,0.0712,-5.84,0,0.0614,95.966,4,0.78,Daddy Yankee,83,33804366,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",No Me Dejes Solo - Daddy Yankee Wisin Yandel (128).wav
No Me digas Nada,68,148386,Quevedo,Quevedo,2020-11-09,0.336,0.49,0.692,0.0,7,0.659,-4.291,1,0.274,102.16,1,0.484,Quevedo,83,3204459,"['rap canario', 'trap latino', 'urbano latino']",No Me digas Nada - Quevedo (128).wav
No Role Modelz,91,292799,J. Cole,J. Cole,2014-12-09,0.324,0.69,0.521,0.0,10,0.0534,-8.492,0,0.339,100.028,4,0.494,J. Cole,84,21778723,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",No Role Modelz - J. Cole (128).wav
No soy Eterno,86,152903,Bizarrap,"Bizarrap,Milo j",2023-10-04,0.44,0.564,0.402,6.25e-05,2,0.308,-6.488,0,0.329,121.45,4,0.628,Bizarrap,84,13073464,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",No soy Eterno - Bizarrap Milo j (128).wav
Naked,73,233400,James Arthur,James Arthur,2019-10-18,0.084,0.525,0.61,0.0,6,0.0572,-6.793,1,0.0404,101.875,4,0.293,James Arthur,79,14141626,"['pop', 'talent show', 'uk pop']",Normal - Feid (128).wav
Normal,84,171880,Feid,Feid,2022-09-14,0.034,0.709,0.56,0.0,4,0.315,-4.867,0,0.171,170.082,4,0.541,Feid,88,8085060,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Normal - Feid (128).wav
Norman fucking Rockwell,79,248934,Lana Del Rey,Lana Del Rey,2019-08-30,0.968,0.215,0.203,0.0585,5,0.0923,-12.65,1,0.0346,78.287,1,0.143,Lana Del Rey,88,29276034,"['art pop', 'pop']",Norman fucking Rockwell - Lana Del Rey (128).wav
Not Afraid,82,248133,Eminem,Eminem,2010-06-18,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,Eminem,87,77926307,"['detroit hip hop', 'hip hop', 'rap']",Not Afraid - Eminem (128).wav
R U Mine?,85,201726,Arctic Monkeys,Arctic Monkeys,2013-09-09,0.00616,0.288,0.758,0.0,6,0.303,-5.692,0,0.0371,97.094,4,0.619,Arctic Monkeys,84,22135935,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Not Afraid - Eminem (128).wav
Not You Too (feat. Chris Brown),79,269680,Drake,"Drake,Chris Brown",2020-05-01,0.342,0.458,0.452,1.94e-05,9,0.0703,-9.299,0,0.047,86.318,4,0.316,Drake,95,81345795,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Not You Too - Drake Chris Brown (128).wav
Not Your Barbie Girl,72,186520,Ava Max,Ava Max,2018-08-13,0.103,0.745,0.642,0.0,6,0.0335,-4.138,0,0.0506,120.063,4,0.35,Ava Max,76,6150536,['pop'],Not Your Barbie Girl - Ava Max (128).wav
Notes From A Wrist,69,189880,d4vd,d4vd,2023-08-18,0.957,0.47,0.202,0.0,7,0.135,-15.202,0,0.247,86.827,4,0.139,d4vd,75,1886231,"['bedroom pop', 'bedroom r&b']",Notes From A Wrist - d4vd (128).wav
Numb,88,185587,Linkin Park,Linkin Park,2003-03-24,0.0046,0.496,0.863,0.0,9,0.639,-4.153,1,0.0381,110.018,4,0.243,Linkin Park,82,24598571,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Numb - Linkin Park (128).wav
Numb,81,155589,Khalid,"Marshmello, Khalid",2022-06-10,0.121,0.912,0.774,0.0127,0,0.101,-4.673,0,0.0455,119.966,4,0.632,Khalid,81,16167554,"['pop', 'pop r&b']",Numb - Linkin Park (128).wav
Numb / Encore,81,205733,JAY-Z,"JAY-Z, Linkin Park",2004-11-30,0.0603,0.687,0.793,0.0,2,0.582,-4.254,1,0.166,107.045,4,0.751,JAY-Z,81,8684627,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",Numb Encore - JAY-Z Linkin Park (128).wav
ocean eyes,84,200379,Billie Eilish,Billie Eilish,2017-12-22,0.816,0.511,0.363,0.0317,4,0.084,-7.65,0,0.041,144.892,4,0.169,Billie Eilish,86,88246007,"['art pop', 'pop']",ocean eyes - Billie Eilish (128).wav
Off the Wall,68,246000,Michael Jackson,Michael Jackson,1979-08-10,0.182,0.827,0.595,0.0,3,0.0785,-13.909,0,0.0565,118.741,4,0.921,Michael Jackson,80,29172879,"['r&b', 'soul']",Off the Wall - Michael Jackson (128).wav
ojos. labios. cara.,67,173115,Manuel Turizo,Manuel Turizo,2023-10-25,0.0113,0.809,0.697,0.00299,1,0.0789,-6.972,1,0.0684,122.045,4,0.118,Manuel Turizo,80,13160734,"['colombian pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",ojos. labios. cara. - Manuel Turizo (128).wav
Old Town Road,77,113000,Lil Nas X,Lil Nas X,2019-06-21,0.0578,0.907,0.53,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,0.507,Lil Nas X,74,12476410,['lgbtq+ hip hop'],Old Town Road - Lil Nas X (128).wav
Old Town Road - Remix,78,157067,Lil Nas X,"Lil Nas X, Billy Ray Cyrus",2019-06-21,0.0533,0.878,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639,Lil Nas X,74,12476410,['lgbtq+ hip hop'],Old Town Road - Lil Nas X (128).wav
On Top Of The World,80,192280,Imagine Dragons,Imagine Dragons,2012-09-04,0.0841,0.631,0.924,3.59e-06,0,0.084,-5.589,1,0.146,100.045,4,0.755,Imagine Dragons,84,50820618,"['modern rock', 'pop', 'rock']",On Top Of The World - Imagine Dragons (128).wav
One Kiss (with Dua Lipa),87,214847,Calvin Harris,"Calvin Harris, Dua Lipa",2018-04-06,0.037,0.791,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,Calvin Harris,82,23408452,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",One Kiss - Calvin Harris Dua Lipa (128).wav
One Last Time,85,197267,Ariana Grande,Ariana Grande,2014-08-25,0.093,0.628,0.593,1.65e-06,8,0.096,-5.036,1,0.0323,125.026,4,0.104,Ariana Grande,85,94489318,['pop'],One Last Time - Ariana Grande (128).wav
One More Light,76,255067,Linkin Park,Linkin Park,2017-05-19,0.904,0.593,0.2,0.0,8,0.0897,-11.063,1,0.0311,83.966,4,0.17,Linkin Park,82,24598571,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",One More Light - Linkin Park (128).wav
One Of Us,65,178010,Ava Max,Ava Max,2023-01-27,0.014,0.626,0.842,0.0,0,0.235,-3.827,0,0.0357,145.03,4,0.55,Ava Max,76,6150536,['pop'],One Of Us - Ava Max (128).wav
Money Trees,84,386907,Kendrick Lamar,"Kendrick Lamar, Jay Rock",2012,0.0703,0.716,0.531,0.0,7,0.224,-7.355,1,0.122,71.994,4,0.344,Kendrick Lamar,86,25786424,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",One Only - Oliver Tree (128).wav
One Right Now (with The Weeknd),77,193507,Post Malone,"Post Malone,The Weeknd",2021-11-05,0.0361,0.687,0.781,0.0,1,0.0755,-4.806,1,0.053,97.014,4,0.688,Post Malone,86,42520568,"['dfw rap', 'melodic rap', 'pop', 'rap']",One Right Now - Post Malone The Weeknd (128).wav
One Thing,75,197600,One Direction,One Direction,2012-05-25,0.00233,0.713,0.718,0.0,2,0.0838,-3.806,1,0.0278,126.999,4,0.656,One Direction,81,33690694,"['boy band', 'pop', 'post-teen pop', 'talent show']",One Thing - One Direction (128).wav
One in a Million,84,160530,David Guetta,"Bebe Rexha, David Guetta",2023-08-04,0.238,0.454,0.931,0.000623,11,0.289,-4.083,1,0.0321,137.945,4,0.462,David Guetta,85,26379655,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",One Thing - One Direction (128).wav
Only Girl (In The World),85,235493,Rihanna,Rihanna,2010-01-01,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,Rihanna,87,58231994,"['barbadian pop', 'pop', 'urban contemporary']",Only Girl (In The World) - Rihanna (128).wav
Oops!...I Did It Again,82,211160,Britney Spears,Britney Spears,2000-05-16,0.3,0.751,0.834,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894,Britney Spears,78,13099866,"['dance pop', 'pop']",Oops!...I Did It Again - Britney Spears (128).wav
Outside (feat. Ellie Goulding),84,227267,Ellie Goulding,"Calvin Harris, Ellie Goulding",2014-10-31,0.213,0.646,0.823,0.0,2,0.322,-4.123,0,0.0394,128.035,4,0.418,Ellie Goulding,77,12329992,"['indietronica', 'metropopolis', 'pop', 'uk pop']",Outside (feat. Ellie Goulding) - Calvin Harris Ellie Gouldi.wav
Outta My Head (with John Mayer),69,177067,Khalid,"Khalid,John Mayer",2019-04-05,0.0174,0.729,0.545,0.000274,0,0.369,-7.818,1,0.0316,103.012,4,0.514,Khalid,81,16167554,"['pop', 'pop r&b']",Outta My Head (with John Mayer) - Khalid (128).wav
Overdrive,77,147680,Post Malone,Post Malone,2023-07-14,0.000374,0.555,0.729,0.000139,1,0.347,-5.062,1,0.0443,139.864,4,0.482,Post Malone,86,42520568,"['dfw rap', 'melodic rap', 'pop', 'rap']",Overdrive - Post Malone (128).wav
Overdue (with Travis Scott),81,166093,Metro Boomin,"Metro Boomin,Travis Scott",2018-11-06,0.733,0.638,0.4,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495,Metro Boomin,85,5947390,['rap'],Overdue - Metro Boomin Travis Scott (128).wav
P.Y.T. (Pretty Young Thing),73,239027,Michael Jackson,Michael Jackson,1982-11-30,0.172,0.894,0.67,0.000363,11,0.0691,-9.406,0,0.0474,127.209,4,0.961,Michael Jackson,80,29172879,"['r&b', 'soul']",P.Y.T. (Pretty Young Thing) - Michael Jackson (128).wav
Paint The Town Red,89,230480,Doja Cat,Doja Cat,2023-09-20,0.255,0.864,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726,Doja Cat,87,27056797,"['dance pop', 'pop']",Paint The Town Red - Doja Cat (128).wav
Papercut,79,184867,Linkin Park,Linkin Park,2000-10-24,0.00022,0.524,0.939,0.0,9,0.623,-3.994,1,0.113,150.184,4,0.661,Linkin Park,82,24598571,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Papercut - Linkin Park (128).wav
Pareja Del Año,78,195333,Myke Towers,"Sebastian Yatra, Myke Towers",2022-01-28,0.176,0.715,0.611,0.0,4,0.0949,-5.094,0,0.0519,79.971,4,0.776,Myke Towers,85,13061195,"['reggaeton', 'trap latino', 'urbano latino']",Pareja Del Año - Sebastian Yatra Myke Towers (128).wav
Party In The U.S.A.,80,202067,Miley Cyrus,Miley Cyrus,2009-01-01,0.00112,0.652,0.698,0.000115,10,0.0886,-4.667,0,0.042,96.021,4,0.47,Miley Cyrus,82,22491587,['pop'],Party In The U.S.A. - Miley Cyrus (128).wav
Pasarela,73,193627,Daddy Yankee,Daddy Yankee,2012-01-01,0.104,0.842,0.893,0.0,9,0.289,-4.277,1,0.0462,121.035,4,0.713,Daddy Yankee,83,33804366,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",Pasarela - Daddy Yankee (128).wav
Payphone,74,231387,Maroon 5,"Maroon 5, Wiz Khalifa",2012-01-01,0.0136,0.739,0.756,0.0,4,0.37,-4.828,1,0.0394,110.028,4,0.523,Maroon 5,82,41534296,['pop'],Payphone - Maroon 5 Wiz Khalifa (128).wav
People You Know,81,194900,Selena Gomez,Selena Gomez,2020-01-10,0.0881,0.695,0.62,5.43e-05,8,0.111,-8.082,0,0.0521,150.032,4,0.62,Selena Gomez,81,46174412,"['pop', 'post-teen pop']",People You Know - Selena Gomez (128).wav
Perfect,55,242640,Selena Gomez,Selena Gomez,2015-10-09,0.142,0.392,0.558,2.27e-06,6,0.118,-6.769,0,0.0598,135.897,4,0.159,Selena Gomez,81,46174412,"['pop', 'post-teen pop']",Perfect - Ed Sheeran (128).wav
Perfect,81,230333,One Direction,One Direction,2015-11-13,0.0598,0.647,0.823,0.0,2,0.119,-5.231,1,0.0762,99.933,4,0.396,One Direction,81,33690694,"['boy band', 'pop', 'post-teen pop', 'talent show']",Perfect - Ed Sheeran (128).wav
Perfect,90,263400,Ed Sheeran,Ed Sheeran,2017-03-03,0.163,0.599,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,Ed Sheeran,86,115073470,"['pop', 'singer-songwriter pop', 'uk pop']",Perfect - Ed Sheeran (128).wav
PERO TÚ,80,183480,KAROL G,"KAROL G,Quevedo",2023-02-24,0.394,0.861,0.79,0.0,6,0.111,-4.561,1,0.291,139.845,4,0.681,KAROL G,88,41121547,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",PERO TÚ - KAROL G Quevedo (128).wav
PERRO NEGRO,97,162768,Bad Bunny,"Bad Bunny, Feid",2023-10-13,0.0887,0.911,0.778,2.16e-05,5,0.179,-2.248,1,0.262,96.057,4,0.345,Bad Bunny,96,76065976,"['reggaeton', 'trap latino', 'urbano latino']",PERRO NEGRO - Bad Bunny (128).wav
"Peso Pluma: Bzrp Music Sessions, Vol. 55",87,187660,Bizarrap,"Bizarrap, Peso Pluma",2023-06-01,0.264,0.854,0.668,5.61e-05,5,0.117,-7.848,0,0.0466,132.966,3,0.805,Bizarrap,84,13073464,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Peso_Pluma_Bzrp_Music_Sessions,_Vol_55_Bizarrap_Peso_Pluma_.wav"
Photograph,69,258987,Ed Sheeran,Ed Sheeran,2013,0.607,0.614,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201,Ed Sheeran,86,115073470,"['pop', 'singer-songwriter pop', 'uk pop']",Photograph - Ed Sheeran (128).wav
"Lo Que Pasó, Pasó",83,210933,Daddy Yankee,Daddy Yankee,2004-07-13,0.104,0.819,0.741,0.0,8,0.283,-6.538,0,0.0412,97.014,4,0.84,Daddy Yankee,83,33804366,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",Piel de Cordero - Quevedo La Pantera (128).wav
Piel de Cordero,72,213647,Quevedo,"Quevedo,La Pantera",2021-08-07,0.46,0.827,0.541,4.42e-05,11,0.0948,-10.743,0,0.225,128.028,4,0.256,Quevedo,83,3204459,"['rap canario', 'trap latino', 'urbano latino']",Piel de Cordero - Quevedo La Pantera (128).wav
Piensan,79,173452,Myke Towers,Myke Towers,2020-01-24,0.538,0.677,0.722,0.0,2,0.11,-4.443,0,0.0626,172.0,4,0.786,Myke Towers,85,13061195,"['reggaeton', 'trap latino', 'urbano latino']",Piensan - Myke Towers Haze (128).wav
PLAYA DEL INGLÉS,80,237525,Myke Towers,"Quevedo, Myke Towers",2023-01-20,0.0822,0.793,0.736,0.0,7,0.109,-3.254,0,0.0469,112.993,4,0.656,Myke Towers,85,13061195,"['reggaeton', 'trap latino', 'urbano latino']",PLAYA DEL INGLÉS - Quevedo Myke Towers (128).wav
Poetic Vulgarity,61,240841,d4vd,d4vd,2023-09-08,0.965,0.552,0.17,0.000815,7,0.106,-17.469,1,0.0418,83.154,4,0.215,d4vd,75,1886231,"['bedroom pop', 'bedroom r&b']",Poetic Vulgarity - d4vd (128).wav
Poker Face,79,237200,Lady Gaga,Lady Gaga,2008-01-01,0.118,0.851,0.806,1.64e-06,4,0.121,-4.62,1,0.0787,118.999,4,0.787,Lady Gaga,82,28321662,"['art pop', 'dance pop', 'pop']",Poker Face - Lady Gaga (128).wav
Prada,94,132359,RAYE,"cassö, RAYE, D-Block Europe",2023-08-11,0.001,0.638,0.717,1.79e-06,8,0.113,-5.804,1,0.0375,141.904,4,0.422,RAYE,77,1049376,"['uk contemporary r&b', 'uk pop']",Poker Face - Lady Gaga (128).wav
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,93,215467,The Weeknd,"The Weeknd, Playboi Carti, Madonna",2023-06-02,0.0569,0.855,0.678,3.69e-05,1,0.412,-6.276,1,0.189,99.029,4,0.852,The Weeknd,92,73855176,"['canadian contemporary r&b', 'canadian pop', 'pop']",Popular_Music_from_the_HBO_Original_Series_The_Weeknd_Madon.wav
Potion (with Dua Lipa & Young Thug),70,214460,Calvin Harris,"Calvin Harris,Dua Lipa,Young Thug",2022-05-27,0.158,0.824,0.697,4.11e-05,11,0.077,-4.869,0,0.0473,99.988,4,0.757,Calvin Harris,82,23408452,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Potion - Calvin Harris Dua Lipa Young Thug (128).wav
Power Trip (feat. Miguel),81,241160,J. Cole,"J. Cole,Miguel",2013-06-18,0.324,0.667,0.608,0.000198,1,0.426,-7.054,1,0.216,99.992,4,0.475,J. Cole,84,21778723,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",Power Trip - J. Cole Miguel (128).wav
Prada (feat. Valexus) - Valexus Remix,76,135126,RAYE,"cassö, RAYE, D-Block Europe, Valexus",2023-09-08,0.0236,0.67,0.748,0.00874,1,0.106,-11.441,1,0.123,153.938,4,0.557,RAYE,77,1049376,"['uk contemporary r&b', 'uk pop']",Prada_feat_Valexus_Valexus_Remix_cassö_RAYE_D_Block_Eur.wav
Prayer in C - Robin Schulz Radio Edit,77,189413,Robin Schulz,"Lilly Wood and The Prick, Robin Schulz",2014-05-16,0.024,0.763,0.875,5.41e-06,9,0.599,-5.797,0,0.0262,123.013,4,0.8,Robin Schulz,75,3096894,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",Prayer in C (Robin Schulz Radio Edit) - Lilly Wood And The P.wav
Pretty When You Cry,80,234147,Lana Del Rey,Lana Del Rey,2014-01-01,0.399,0.509,0.547,0.0,10,0.215,-6.548,0,0.0417,109.436,4,0.197,Lana Del Rey,88,29276034,"['art pop', 'pop']",Pretty When You Cry - Lana Del Rey (128).wav
PRIDE.,85,275253,Kendrick Lamar,Kendrick Lamar,2017-04-14,0.0786,0.665,0.535,1.68e-05,4,0.154,-7.056,0,0.0572,138.842,4,0.37,Kendrick Lamar,86,25786424,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",PRIDE. - Kendrick Lamar (128).wav
Princess of China,72,239216,Coldplay,"Coldplay,Rihanna",2011-10-24,0.00385,0.42,0.69,0.015,9,0.287,-6.221,0,0.0347,85.014,4,0.237,Coldplay,85,47803752,"['permanent wave', 'pop']",Princess of China - Coldplay Rihanna (128).wav
PROVENZA,85,207627,KAROL G,KAROL G,2023-02-24,0.576,0.87,0.517,0.00553,1,0.11,-7.918,1,0.0475,111.002,4,0.54,KAROL G,88,41121547,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",PROVENZA - KAROL G (128).wav
psychofreak (feat. WILLOW),61,201495,Camila Cabello,"Camila Cabello,WILLOW",2022-04-08,0.342,0.629,0.64,1.17e-05,7,0.0928,-7.638,0,0.0752,179.989,4,0.448,Camila Cabello,77,31877634,"['dance pop', 'pop']",psychofreak (feat. WILLOW) - Camila Cabello WILLOW (128).wav
PUFFIN ON ZOOTIEZ,82,172933,Future,Future,2022-04-29,0.0603,0.883,0.657,0.0,8,0.128,-5.748,1,0.305,124.992,4,0.284,Future,87,15158016,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",PUFFIN ON ZOOTIEZ - Future (128).wav
Pump It,71,213067,Black Eyed Peas,Black Eyed Peas,2005-01-01,0.0093,0.649,0.931,0.0,1,0.751,-3.15,0,0.181,153.645,4,0.744,Black Eyed Peas,77,7769573,"['dance pop', 'pop', 'pop rap']",Pump It - The Black Eyed Peas (128).wav
Pump It Louder,71,158571,Tiësto,"Tiësto,Black Eyed Peas",2022-10-07,0.00789,0.66,0.942,1.76e-05,4,0.834,-2.273,1,0.185,126.017,4,0.543,Tiësto,80,7136303,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",Pump It - The Black Eyed Peas (128).wav
Jungle,81,175500,The Chainsmokers,"Alok, The Chainsmokers, Mae Stephens",2023-09-22,0.0524,0.596,0.667,0.000109,6,0.205,-5.651,0,0.0295,140.002,4,0.217,The Chainsmokers,77,20390037,['pop'],PUNTO G - Quevedo (128).wav
PUNTO 40,76,190654,Rauw Alejandro,"Rauw Alejandro,Baby Rasta",2023-01-24,0.00112,0.857,0.829,0.015,0,0.255,-0.484,1,0.0842,106.993,4,0.208,Rauw Alejandro,85,19134712,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",PUNTO G - Quevedo (128).wav
PUNTO G,85,151325,Quevedo,Quevedo,2023-01-20,0.251,0.751,0.761,0.000238,11,0.0991,-4.113,0,0.15,92.032,4,0.553,Quevedo,83,3204459,"['rap canario', 'trap latino', 'urbano latino']",PUNTO G - Quevedo (128).wav
QUE PRETENDES,81,222347,J Balvin,"J Balvin, Bad Bunny",2019-06-28,0.0275,0.639,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939,J Balvin,83,37770548,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",QUE PRETENDES - J Balvin Bad Bunny (128).wav
"Quevedo: Bzrp Music Sessions, Vol. 52",90,198938,Bizarrap,"Bizarrap, Quevedo",2022-07-06,0.0125,0.621,0.782,0.033,2,0.23,-5.548,1,0.044,128.033,4,0.55,Bizarrap,84,13073464,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Quevedo_Bzrp_Music_Sessions,_Vol_52_Bizarrap_Quevedo_128.wav"
Qué Más Pues?,76,217360,J Balvin,"J Balvin,Maria Becerra",2021-09-10,0.0272,0.903,0.817,0.000311,8,0.242,-3.972,1,0.095,102.014,4,0.732,J Balvin,83,37770548,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Qué Más Pues - J Balvin Maria Becerra (128).wav
R.I.P. 2 My Youth,69,205280,The Neighbourhood,The Neighbourhood,2015-10-30,0.00216,0.353,0.686,0.0,7,0.123,-5.704,0,0.0534,94.47,4,0.177,The Neighbourhood,81,14128852,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",R.I.P. 2 My Youth - The Neighbourhood (128).wav
Rabiosa (feat. Pitbull),71,170600,Shakira,"Shakira,Pitbull",2010-10-19,0.062,0.834,0.823,0.0,0,0.185,-4.918,1,0.114,133.039,4,0.763,Shakira,84,31808291,"['colombian pop', 'dance pop', 'latin pop', 'pop']",Rabiosa (feat. Pitbull) - Shakira Pitbull (128).wav
Alane,58,175016,Robin Schulz,"Robin Schulz,Wes",2020-06-19,0.0419,0.581,0.799,9.43e-06,3,0.11,-6.66,1,0.164,124.002,4,0.662,Robin Schulz,75,3096894,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",Radio - Lana Del Rey (128).wav
Daniel,72,234667,Elton John,Elton John,1973-01-22,0.38,0.688,0.477,4.93e-05,0,0.0864,-11.945,1,0.029,132.071,4,0.897,Elton John,80,12420077,"['glam rock', 'mellow gold', 'piano rock', 'rock']",Radio - Lana Del Rey (128).wav
Radio Ga Ga - Live Aid,65,245680,Queen,Queen,2018-10-19,0.0138,0.406,0.934,0.0,5,0.955,-6.668,1,0.0845,118.823,4,0.395,Queen,81,48677298,"['classic rock', 'glam rock', 'rock']",Radio Ga Ga (Live Aid) - Queen (128).wav
Radio,77,214587,Lana Del Rey,Lana Del Rey,2012-01-01,0.215,0.42,0.837,2.96e-05,2,0.0876,-5.24,1,0.061,75.043,4,0.196,Lana Del Rey,88,29276034,"['art pop', 'pop']",Radio Ga Ga - Queen (128).wav
Radio Ga Ga - Remastered 2011,76,348227,Queen,Queen,1984-02-27,0.183,0.744,0.502,0.000228,5,0.189,-7.719,1,0.0359,112.344,4,0.66,Queen,81,48677298,"['classic rock', 'glam rock', 'rock']",Radio Ga Ga - Queen (128).wav
Raindrops (Insane) [with Travis Scott],79,188587,Metro Boomin,"Metro Boomin,Travis Scott",2022-12-02,0.103,0.796,0.539,0.0,7,0.343,-5.974,0,0.0433,111.988,4,0.123,Metro Boomin,85,5947390,['rap'],Raindrops (Insane) - Metro Boomin Travis Scott (128).wav
Raise Your Glass,81,202960,P!nk,P!nk,2010-10-05,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,P!nk,78,16006100,"['dance pop', 'pop']",Raise Your Glass - P!nk (128).wav
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",82,204048,Bizarrap,"Bizarrap,Rauw Alejandro",2023-06-21,0.0978,0.784,0.646,1.09e-06,11,0.255,-3.626,1,0.0491,127.942,4,0.592,Bizarrap,84,13073464,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Rauw_Alejandro_Bzrp_Music_Sessions,_Vol_56_Bizarrap_Rauw_Ale.wav"
Red Ruby Da Sleeze,77,214445,Nicki Minaj,Nicki Minaj,2023-03-03,0.115,0.696,0.733,0.0,1,0.111,-6.181,1,0.256,98.355,4,0.292,Nicki Minaj,84,29877494,"['hip pop', 'pop', 'queens hip hop', 'rap']",Red Ruby Da Sleeze - Nicki Minaj (128).wav
Reflections,86,244013,The Neighbourhood,The Neighbourhood,2018-11-02,0.114,0.648,0.594,0.0462,11,0.116,-7.027,0,0.0293,113.983,4,0.544,The Neighbourhood,81,14128852,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",Reflections - The Neighbourhood (128).wav
Regardless,61,197573,RAYE,"RAYE,Rudimental",2020-11-20,0.0205,0.749,0.82,0.000685,7,0.0775,-6.114,1,0.0478,120.066,4,0.534,RAYE,77,1049376,"['uk contemporary r&b', 'uk pop']",Regardless - RAYE Rudimental (128).wav
Remember Me (Dúo),63,164453,Miguel,"Miguel,Natalia Lafourcade",2017-11-10,0.415,0.611,0.553,0.0,0,0.497,-6.681,1,0.0328,84.996,4,0.573,Miguel,76,4834768,"['r&b', 'urban contemporary']",Remember Me (Dúo) - Miguel Natalia Lafourcade (128).wav
Reminds Me Of You,71,158033,Juice WRLD,"Juice WRLD,The Kid LAROI",2020-12-08,0.0663,0.613,0.631,0.0,4,0.169,-6.965,1,0.12,149.992,4,0.33,Juice WRLD,84,31181079,"['chicago rap', 'melodic rap', 'rap']",Reminds Me Of You - Juice WRLD The Kid LAROI (128).wav
